"","nrep","n","dgp (1: correct, 2:misspec)","ks-IPS-exp","ks-IPS-ind","ks-IPS-proj","ks-CBPS-Just","ks-CBPS-over","ks-GLM","ks-IPS-exp_1","ks-IPS-ind_1","ks-IPS-proj_1","ks-CBPS-Just_1","ks-CBPS-over_1","ks-GLM_1","ks-IPS-exp_0","ks-IPS-ind_0","ks-IPS-proj_0","ks-CBPS-Just_0","ks-CBPS-over_0","ks-GLM_0","cvm-IPS-exp","cvm-IPS-ind","cvm-IPS-proj","cvm-CBPS-Just","cvm-CBPS-over","cvm-GLM","cvm-IPS-exp_1","cvm-IPS-ind_1","cvm-IPS-proj_1","cvm-CBPS-Just_1","cvm-CBPS-over_1","cvm-GLM_1","cvm-IPS-exp_0","cvm-IPS-ind_0","cvm-IPS-proj_0","cvm-CBPS-Just_0","cvm-CBPS-over_0","cvm-GLM_0"
"1",1000,200,1,1.78122099008958,1.49768112243628,1.97752148645357,1.99439882128805,1.90495054109911,2.12888257042908,1.39744816486292,1.16279023987613,1.5623005178458,1.64981288019497,1.46125217038216,1.78413838584619,0.602082082756889,0.607054526854473,0.633725740553327,0.778086720177571,0.64734032024383,0.657890976200031,0.324027760034896,0.202565727099044,0.397018384440029,0.417614402850984,0.360296619208729,0.518431138398152,0.22111105779758,0.126192641332516,0.282197513342619,0.329180113495948,0.236910109632668,0.412727416743484,0.020949860476863,0.0175630651627453,0.0218619103507542,0.0324312322808932,0.0305335299553912,0.0224683301443258
"2",1000,200,2,1.85694524985947,1.57807172864489,1.89177118299293,1.88951787823991,1.9470354682924,1.95074924622978,1.39954018766425,1.18921434752284,1.40294130661851,1.45557903183399,1.44904513220607,1.4883749977811,0.637419544141058,0.649847022427743,0.63899780696413,0.704726929180161,0.640429448755344,0.76749461215013,0.326831311737559,0.218077524503888,0.332509261118108,0.327276713131585,0.367622045733992,0.349596551489735,0.203195086230654,0.131717060521188,0.200833730427865,0.220020672319817,0.222557894879419,0.235329775706263,0.0243165265040733,0.0189200559820024,0.024701682420101,0.0236748769231162,0.025566103380411,0.0289168203988848
"3",1000,500,1,1.87156183996674,1.6520159906712,2.12001963383242,2.10035586128007,2.03241970702345,2.2083299292727,1.48377900572479,1.24512683593508,1.69369724633754,1.75207553691625,1.59047408257075,1.84359915796499,0.648062852768148,0.716471219324846,0.681600386381237,0.752080082910367,0.665524854596867,0.653124823636657,0.294545932299569,0.188381071149556,0.381774607596681,0.399553522276898,0.35153194384624,0.463474708439249,0.205924344997566,0.117414127983017,0.278925092533346,0.318385485107506,0.240991085239856,0.365890468545845,0.0172098880360807,0.0157542908336705,0.018128907116144,0.0210297055995846,0.0191008496895904,0.0168853355291311
"4",1000,500,2,2.08445058534272,1.87164521869626,2.15078419533555,2.09347317021105,2.33980135360132,2.14607814740999,1.52067625321269,1.32986538806103,1.57232059876211,1.59189923494195,1.74944397706666,1.62456787540602,0.769560325694683,0.861166365032263,0.73246086983693,0.809469538520161,0.723525306485352,0.897862543319293,0.319960236169511,0.219167291201,0.334963175031463,0.323746134622811,0.443432971064826,0.334334986887963,0.188968339330792,0.129086602140394,0.196882672857239,0.212578613022372,0.268022559426423,0.225951579841439,0.0261017099982152,0.0196786582162675,0.02509530861618,0.0211931421696124,0.0272652545480279,0.0267490520321188
"5",1000,1000,1,1.9654909635394,1.8125364514488,2.21055234179566,2.21463667872856,2.21309102320483,2.31051500899312,1.5497091006205,1.33655820441163,1.76030492608105,1.82424921924614,1.73051826294528,1.89714467983301,0.698669744515123,0.817785810574006,0.718254619375976,0.758146347743856,0.702227829679329,0.683824294310811,0.285986944445148,0.183125192337738,0.368842454783899,0.389883584412683,0.36740780920007,0.440830680494419,0.200553266372758,0.114708740069938,0.268811550696183,0.304480118437383,0.25513157214955,0.341534725134592,0.0161935185655148,0.0154441671626015,0.0171480483503341,0.0186653773669087,0.0181583400914887,0.015957630370294
"6",1000,1000,2,2.44031534621106,2.33559963350278,2.551938109224,2.45198176893045,2.92746530193886,2.48569249375542,1.71971367529783,1.58773741833768,1.84277149797802,1.8778724871191,2.21361554228314,1.90347123672021,0.987707205986074,1.12733643774725,0.876402701135306,1.00869047851867,0.864689728073449,1.17444330684735,0.372142426714684,0.251249145923692,0.394391484600937,0.387816019509505,0.61708975485642,0.390892824596891,0.210235445365492,0.145239248977374,0.227154140866901,0.257670907828536,0.381582770702587,0.274872138162639,0.03365690803251,0.0238924769422997,0.0299428674694365,0.0245345897792027,0.0336594842165384,0.032907358178297
