"","nrep","n","dgp (1: correct, 2:misspec)","ATE-Empcov-IPS-exp","ATE-Empcov-IPS-ind","ATE-Empcov-IPS-proj","ATE-Empcov-CBPS-Just","ATE-Empcov-CBPS-over","ATE-Empcov-GLM","QTE-0.1-Empcov-IPS-exp","QTE-0.1-Empcov-IPS-ind","QTE-0.1-Empcov-IPS-proj","QTE-0.1-Empcov-CBPS-Just","QTE-0.1-Empcov-CBPS-over","QTE-0.1-Empcov-GLM","QTE-0.25-Empcov-IPS-exp","QTE-0.25-Empcov-IPS-ind","QTE-0.25-Empcov-IPS-proj","QTE-0.25-Empcov-CBPS-Just","QTE-0.25-Empcov-CBPS-over","QTE-0.25-Empcov-GLM","QTE-0.5-Empcov-IPS-exp","QTE-0.5-Empcov-IPS-ind","QTE-0.5-Empcov-IPS-proj","QTE-0.5-Empcov-CBPS-Just","QTE-0.5-Empcov-CBPS-over","QTE-0.5-Empcov-GLM","QTE-0.75-Empcov-IPS-exp","QTE-0.75-Empcov-IPS-ind","QTE-0.75-Empcov-IPS-proj","QTE-0.75-Empcov-CBPS-Just","QTE-0.75-Empcov-CBPS-over","QTE-0.75-Empcov-GLM","QTE-0.9-Empcov-IPS-exp","QTE-0.9-Empcov-IPS-ind","QTE-0.9-Empcov-IPS-proj","QTE-0.9-Empcov-CBPS-Just","QTE-0.9-Empcov-CBPS-over","QTE-0.9-Empcov-GLM","ATE-ASSD-IPS-exp","ATE-ASSD-IPS-ind","ATE-ASSD-IPS-proj","ATE-ASSD-CBPS-Just","ATE-ASSD-CBPS-over","ATE-ASSD-GLM","QTE-0.1-ASSD-IPS-exp","QTE-0.1-ASSD-IPS-ind","QTE-0.1-ASSD-IPS-proj","QTE-0.1-ASSD-CBPS-Just","QTE-0.1-ASSD-CBPS-over","QTE-0.1-ASSD-GLM","QTE-0.25-ASSD-IPS-exp","QTE-0.25-ASSD-IPS-ind","QTE-0.25-ASSD-IPS-proj","QTE-0.25-ASSD-CBPS-Just","QTE-0.25-ASSD-CBPS-over","QTE-0.25-ASSD-GLM","QTE-0.5-ASSD-IPS-exp","QTE-0.5-ASSD-IPS-ind","QTE-0.5-ASSD-IPS-proj","QTE-0.5-ASSD-CBPS-Just","QTE-0.5-ASSD-CBPS-over","QTE-0.5-ASSD-GLM","QTE-0.75-ASSD-IPS-exp","QTE-0.75-ASSD-IPS-ind","QTE-0.75-ASSD-IPS-proj","QTE-0.75-ASSD-CBPS-Just","QTE-0.75-ASSD-CBPS-over","QTE-0.75-ASSD-GLM","QTE-0.9-ASSD-IPS-exp","QTE-0.9-ASSD-IPS-ind","QTE-0.9-ASSD-IPS-proj","QTE-0.9-ASSD-CBPS-Just","QTE-0.9-ASSD-CBPS-over","QTE-0.9-ASSD-GLM"
"1",1000,200,1,0.943,0.896907216494845,0.928,0.902,0.978,0.921,0.935,0.951546391752577,0.932,0.943,0.956,0.936,0.953,0.949484536082474,0.944,0.951,0.967,0.948,0.95,0.925773195876289,0.936,0.943,0.972,0.94,0.934,0.835051546391753,0.919,0.917,0.969,0.923,0.902,0.736082474226804,0.883,0.846,0.935,0.846,96.199834516864,95.9012418868016,90.7431260897215,93.0548168954763,131.718923226106,108.999002678731,105.969139312507,137.558967700177,104.780880656028,101.778456810519,108.358904479119,103.34111040775,98.6940422855416,117.543594181546,96.6794704763886,95.5969392529821,104.733043051003,99.3960051087423,104.716029900378,110.693960860403,100.939945815839,105.504826885876,117.739713322576,113.510732941795,130.591392522382,120.586217940618,123.308837810481,136.048590359717,154.622305020061,158.102596738707,223.989378503381,151.568035996179,194.191247124169,235.129750506853,247.052565181728,268.932536552581
"2",1000,200,2,0.972,0.93186372745491,0.976138828633406,0.816,0.922,0.817,0.941,0.913827655310621,0.957700650759219,0.938,0.956,0.932,0.956,0.924849699398798,0.971800433839479,0.938,0.957,0.94,0.972,0.93687374749499,0.976138828633406,0.923,0.952,0.91,0.952,0.920841683366733,0.967462039045553,0.868,0.922,0.835,0.866,0.890781563126252,0.939262472885033,0.743,0.834,0.724,115.736789445207,109.12790117304,134.232519164495,97.9977788513586,134.365743709381,116.781948210103,105.417742725244,127.283979645561,145.552903600463,102.477059542207,106.847591079017,108.944243985307,100.206852527516,112.042128612494,126.989634907164,96.3911312420718,102.932616707482,109.289052755258,109.02505505161,112.026363102446,124.245150806036,105.286700388436,116.002859680722,127.790776646934,138.011397129864,132.047504400408,169.563323918274,133.274058396522,149.740027005049,154.421291072571,174.837412978096,177.828073707898,257.83769952692,158.342483569165,182.553815225047,157.999464053862
"3",1000,500,1,0.954,0.723723723723724,0.94,0.932,0.983,0.944,0.951,0.918918918918919,0.947,0.944,0.954,0.944,0.95,0.897897897897898,0.949,0.947,0.961,0.943,0.949,0.846846846846847,0.946,0.947,0.981,0.957,0.937,0.691691691691692,0.93,0.934,0.973,0.942,0.94,0.648648648648649,0.929,0.922,0.963,0.92,101.282591626718,92.2339358976037,97.1274819369027,100.324349679141,134.250791662649,116.950857764818,104.23064975378,117.765055745035,103.710919352129,100.146484040145,106.290411750789,101.593276360411,97.8802144258736,107.087170380485,96.8633333239076,94.6277084061381,103.079218450211,97.851723811812,105.924991954026,106.558332332821,103.369049301066,105.825690767179,117.58762657042,112.817845980117,135.254738718649,121.516834807279,129.985200747833,139.60066256763,155.901633831857,153.035792719691,224.10180955533,158.189103876541,194.670410174336,224.208022352591,241.569757955735,276.965734217369
"4",1000,500,2,0.935,0.964964964964965,0.98960498960499,0.611,0.741,0.628,0.919,0.866866866866867,0.961538461538462,0.943,0.947,0.945,0.959,0.901901901901902,0.962577962577963,0.936,0.942,0.927,0.962,0.926926926926927,0.970893970893971,0.869,0.906,0.85,0.934,0.947947947947948,0.982328482328482,0.761,0.83,0.764,0.862,0.94994994994995,0.986486486486487,0.697,0.754,0.63,122.368196651636,115.36661023871,162.867078184846,105.72129827977,139.784232716944,139.407140211776,103.833054431619,112.61209500343,139.088413261653,100.248179775283,105.087047916529,107.054578310859,99.2492008352474,104.90391893073,117.312507036109,94.4930038471998,102.132417618585,118.017291099137,110.486792976628,111.022830752709,127.028085284613,104.851087182999,118.161284475406,146.675316908837,145.135310254083,143.600493818084,190.321335924955,138.83219689327,160.710354706434,188.124858256262,213.139543693383,215.779821965007,313.510395184448,199.260403929392,228.70821051655,210.875840075218
"5",1000,1000,1,0.951,0.635,0.942,0.943,0.982,0.949,0.954,0.887,0.954,0.949,0.961,0.945,0.96,0.866,0.952,0.959,0.969,0.962,0.957,0.768,0.948,0.948,0.971,0.947,0.947,0.643,0.947,0.948,0.971,0.951,0.951,0.643,0.943,0.947,0.973,0.957,103.078460988213,90.9201710557957,99.5006530701249,103.273313342567,135.852908069393,118.463875494648,104.087978476261,112.681538632728,104.152170805635,100.231270656737,106.496552637532,101.707927070597,97.2824041571126,103.505257308192,96.9195804388692,93.9754948133076,102.969810461472,97.0084510851583,105.765621025376,105.291402255835,104.101557832845,105.653686589542,117.85364177047,111.715111367484,137.015681621961,124.88555127414,132.679427348843,141.740607174022,158.712656642873,152.993220198773,225.772377479448,170.088374766746,200.348476665112,217.267245910067,242.367242795148,257.360057659063
"6",1000,1000,2,0.845,0.978,0.977732793522267,0.351,0.462,0.38,0.905,0.823,0.956477732793522,0.951,0.954,0.952,0.964,0.891,0.97165991902834,0.937,0.934,0.913,0.955,0.935,0.976720647773279,0.801,0.822,0.763,0.856,0.98,0.979757085020243,0.563,0.64,0.625,0.741,0.963,0.986842105263158,0.496,0.552,0.478,127.563901543398,123.315805694652,183.941678306375,109.518911403768,145.24524681211,157.634502979693,104.254992365558,112.114815227479,141.25139212245,100.497909280645,105.54886646634,111.154690361008,99.3295978156132,105.553466188399,115.246779378373,93.8357402896006,102.513778433176,120.022968823664,111.320646355307,114.509520896281,126.004899157852,104.431161057802,120.838343115289,163.586511741724,151.248792166781,154.628064019862,210.041423002262,140.810437104359,170.740503450071,222.510048307494,238.076945195332,238.458387210395,358.190939963714,215.567162641369,259.044692556637,244.395698883676
